Trainee ID,Membership ID,Branch ID,Date,Invoice Number,Payment Method,Total Amount
23715,2,5,2023-05-25,INV4715,Cash,8000
23716,1,2,2024-04-23,INV4716,Cash,5000
23717,1,3,2021-07-08,INV4717,Instapay,5000
23718,2,2,2023-11-10,INV4718,Cash,8000
23719,3,4,2023-04-07,INV4719,Instapay,15000
23720,1,1,2022-02-16,INV4720,Cash,5000
23721,1,4,2024-10-12,INV4721,Instapay,5000
23722,1,2,2023-03-14,INV4722,Instapay,5000
23723,5,4,2022-02-22,INV4723,Credit Card,30000
23724,4,1,2022-09-14,INV4724,Instapay,16000
23725,3,5,2023-04-08,INV4725,Credit Card,15000
23726,4,2,2023-03-12,INV4726,Credit Card,16000
23727,1,4,2022-12-25,INV4727,Instapay,5000
23728,1,2,2023-09-28,INV4728,Credit Card,5000
23729,5,5,2023-07-21,INV4729,Cash,30000
23730,3,4,2021-08-19,INV4730,Credit Card,15000
23731,2,4,2022-05-19,INV4731,Credit Card,8000
23732,2,2,2021-12-21,INV4732,Credit Card,8000
23733,3,2,2023-10-30,INV4733,Instapay,15000
23734,4,1,2022-10-07,INV4734,Cash,16000
23735,4,5,2024-11-13,INV4735,Cash,16000
23736,2,1,2023-02-19,INV4736,Cash,8000
23737,3,4,2022-11-30,INV4737,Instapay,15000
23738,3,2,2023-08-27,INV4738,Credit Card,15000
23739,2,4,2025-01-29,INV4739,Cash,8000
23740,4,4,2024-10-28,INV4740,Instapay,16000
23741,1,3,2023-04-02,INV4741,Cash,5000
23742,5,3,2023-06-07,INV4742,Cash,30000
23743,3,4,2023-10-05,INV4743,Credit Card,15000
23744,2,2,2022-07-04,INV4744,Cash,8000
23745,4,4,2023-06-15,INV4745,Credit Card,16000
23746,4,3,2024-02-08,INV4746,Credit Card,16000
23747,4,2,2022-12-28,INV4747,Cash,16000
23748,3,4,2023-06-04,INV4748,Instapay,15000
23749,5,5,2021-11-04,INV4749,Instapay,30000
23750,1,5,2024-04-14,INV4750,Cash,5000
23751,5,4,2021-12-26,INV4751,Cash,30000
23752,3,2,2022-12-29,INV4752,Credit Card,15000
23753,2,4,2023-05-28,INV4753,Cash,8000
23754,2,4,2023-05-09,INV4754,Instapay,8000
23755,3,3,2022-11-12,INV4755,Instapay,15000
23756,4,5,2024-11-26,INV4756,Cash,16000
23757,4,3,2024-01-23,INV4757,Credit Card,16000
23758,1,3,2022-01-11,INV4758,Instapay,5000
23759,5,4,2024-04-29,INV4759,Cash,30000
23760,2,3,2023-03-02,INV4760,Instapay,8000
23761,5,5,2023-03-28,INV4761,Credit Card,30000
23762,1,3,2024-09-19,INV4762,Instapay,5000
23763,4,5,2023-09-15,INV4763,Credit Card,16000
23764,4,3,2023-10-15,INV4764,Instapay,16000
23765,1,5,2023-08-22,INV4765,Cash,5000
23766,1,3,2023-04-26,INV4766,Cash,5000
23767,4,3,2023-04-22,INV4767,Credit Card,16000
23768,4,2,2022-07-01,INV4768,Credit Card,16000
23769,1,5,2022-02-02,INV4769,Instapay,5000
23770,3,5,2022-02-05,INV4770,Cash,15000
23771,2,5,2023-04-26,INV4771,Instapay,8000
23772,3,1,2025-04-06,INV4772,Credit Card,15000
23773,5,3,2024-01-22,INV4773,Cash,30000
23774,1,5,2023-06-12,INV4774,Credit Card,5000
23775,1,1,2022-03-14,INV4775,Credit Card,5000
23776,2,2,2021-07-19,INV4776,Instapay,8000
23777,4,5,2022-07-23,INV4777,Instapay,16000
23778,4,5,2022-09-13,INV4778,Instapay,16000
23779,1,1,2023-09-07,INV4779,Instapay,5000
23780,3,3,2022-11-12,INV4780,Cash,15000
23781,1,2,2022-04-15,INV4781,Cash,5000
23782,4,5,2022-05-10,INV4782,Cash,16000
23783,4,3,2022-06-02,INV4783,Instapay,16000
23784,5,2,2023-01-10,INV4784,Cash,30000
23785,2,4,2023-12-02,INV4785,Cash,8000
23786,5,4,2022-11-16,INV4786,Credit Card,30000
23787,3,2,2023-02-22,INV4787,Credit Card,15000
23788,1,1,2022-06-12,INV4788,Instapay,5000
23789,5,2,2024-03-09,INV4789,Cash,30000
23790,2,2,2023-06-02,INV4790,Cash,8000
23791,5,1,2023-01-18,INV4791,Credit Card,30000
23792,1,1,2023-06-22,INV4792,Credit Card,5000
23793,3,3,2023-08-03,INV4793,Cash,15000
23794,1,3,2022-02-11,INV4794,Cash,5000
23795,3,1,2024-08-16,INV4795,Instapay,15000
23796,2,4,2023-08-31,INV4796,Credit Card,8000
23797,3,4,2023-12-01,INV4797,Credit Card,15000
23798,3,2,2022-09-12,INV4798,Cash,15000
23799,3,5,2021-12-02,INV4799,Instapay,15000
23800,3,2,2022-07-02,INV4800,Cash,15000
23801,1,2,2023-09-06,INV4801,Instapay,5000
23802,5,5,2024-01-15,INV4802,Credit Card,30000
23803,2,1,2021-06-20,INV4803,Cash,8000
23804,4,4,2022-07-01,INV4804,Credit Card,16000
23805,1,2,2022-11-11,INV4805,Credit Card,5000
23806,1,5,2024-04-24,INV4806,Instapay,5000
23807,5,3,2022-03-18,INV4807,Credit Card,30000
23808,1,2,2022-08-13,INV4808,Instapay,5000
23809,3,4,2022-11-08,INV4809,Cash,15000
23810,5,1,2023-01-01,INV4810,Instapay,30000
23811,1,2,2023-08-14,INV4811,Instapay,5000
23812,2,2,2025-03-12,INV4812,Instapay,8000
23813,1,5,2023-06-14,INV4813,Instapay,5000
23814,2,3,2023-10-09,INV4814,Instapay,8000
23815,2,3,2023-11-18,INV4815,Instapay,8000
23816,3,1,2022-12-18,INV4816,Instapay,15000
23817,1,4,2024-11-24,INV4817,Cash,5000
23818,2,1,2022-03-28,INV4818,Cash,8000
23819,2,2,2021-08-20,INV4819,Credit Card,8000
23820,1,2,2022-06-06,INV4820,Cash,5000
23821,2,3,2023-03-15,INV4821,Instapay,8000
23822,3,4,2022-09-07,INV4822,Instapay,15000
23823,3,5,2025-04-14,INV4823,Instapay,15000
23824,5,4,2022-02-14,INV4824,Cash,30000
23825,2,2,2022-09-24,INV4825,Credit Card,8000
23826,3,5,2022-12-17,INV4826,Credit Card,15000
23827,1,4,2024-03-24,INV4827,Cash,5000
23828,3,4,2022-12-12,INV4828,Credit Card,15000
23829,5,5,2024-01-21,INV4829,Credit Card,30000
23830,1,2,2023-03-15,INV4830,Cash,5000
23831,5,4,2023-05-11,INV4831,Instapay,30000
23832,3,5,2022-05-14,INV4832,Cash,15000
23833,1,2,2024-06-17,INV4833,Cash,5000
23834,3,5,2022-12-01,INV4834,Instapay,15000
23835,4,5,2022-05-02,INV4835,Instapay,16000
23836,2,4,2023-12-05,INV4836,Cash,8000
23837,2,2,2023-01-04,INV4837,Credit Card,8000
23838,2,4,2022-05-23,INV4838,Instapay,8000
23839,2,1,2022-05-15,INV4839,Cash,8000
23840,3,1,2021-07-21,INV4840,Cash,15000
23841,4,2,2022-07-01,INV4841,Instapay,16000
23842,2,5,2023-01-02,INV4842,Instapay,8000
23843,2,4,2024-07-28,INV4843,Credit Card,8000
23844,1,4,2023-10-18,INV4844,Cash,5000
23845,1,2,2024-05-05,INV4845,Instapay,5000
23846,2,2,2023-05-24,INV4846,Credit Card,8000
23847,4,1,2023-05-29,INV4847,Credit Card,16000
23848,5,3,2025-03-18,INV4848,Instapay,30000
23849,5,2,2022-11-18,INV4849,Instapay,30000
23850,1,3,2023-08-05,INV4850,Instapay,5000
23851,3,2,2024-07-21,INV4851,Cash,15000
23852,5,5,2024-07-12,INV4852,Cash,30000
23853,5,5,2023-12-19,INV4853,Cash,30000
23854,2,1,2023-06-18,INV4854,Cash,8000
23855,2,1,2022-12-18,INV4855,Cash,8000
23856,3,3,2022-07-06,INV4856,Cash,15000
23857,3,2,2023-08-06,INV4857,Cash,15000
23858,2,4,2023-08-06,INV4858,Instapay,8000
23859,1,1,2024-08-25,INV4859,Credit Card,5000
23860,4,4,2023-12-04,INV4860,Cash,16000
23861,3,4,2023-04-24,INV4861,Cash,15000
23862,3,2,2023-11-03,INV4862,Cash,15000
23863,2,3,2023-05-05,INV4863,Credit Card,8000
23864,1,2,2025-01-12,INV4864,Cash,5000
23865,3,1,2023-06-19,INV4865,Cash,15000
23866,4,4,2023-05-17,INV4866,Credit Card,16000
23867,1,2,2023-02-09,INV4867,Cash,5000
23868,2,2,2022-11-25,INV4868,Instapay,8000
23869,2,2,2023-08-11,INV4869,Credit Card,8000
23870,3,1,2022-07-31,INV4870,Instapay,15000
23871,3,3,2022-02-07,INV4871,Credit Card,15000
23872,1,2,2022-10-15,INV4872,Instapay,5000
23873,4,1,2023-08-11,INV4873,Credit Card,16000
23874,3,4,2023-11-07,INV4874,Instapay,15000
23875,4,5,2022-01-23,INV4875,Credit Card,16000
23876,4,1,2021-06-04,INV4876,Instapay,16000
23877,4,5,2022-08-29,INV4877,Instapay,16000
23878,2,2,2023-04-21,INV4878,Cash,8000
23879,4,2,2024-06-30,INV4879,Instapay,16000
23880,3,1,2022-12-09,INV4880,Cash,15000
23881,3,5,2024-01-01,INV4881,Credit Card,15000
23882,4,2,2024-07-11,INV4882,Credit Card,16000
23883,2,4,2024-05-02,INV4883,Credit Card,8000
23884,5,3,2022-10-20,INV4884,Cash,30000
23885,1,3,2022-01-16,INV4885,Cash,5000
23886,3,2,2023-04-03,INV4886,Instapay,15000
23887,1,5,2022-02-21,INV4887,Instapay,5000
23888,3,2,2023-07-07,INV4888,Instapay,15000
23889,3,5,2022-05-15,INV4889,Instapay,15000
23890,4,4,2023-05-28,INV4890,Instapay,16000
23891,1,5,2022-03-12,INV4891,Instapay,5000
23892,5,2,2023-12-24,INV4892,Cash,30000
23893,1,4,2022-07-18,INV4893,Instapay,5000
23894,3,1,2023-07-29,INV4894,Cash,15000
23895,1,3,2023-01-12,INV4895,Credit Card,5000
23896,4,2,2024-05-07,INV4896,Instapay,16000
23897,3,2,2022-05-04,INV4897,Cash,15000
23898,2,2,2024-07-07,INV4898,Instapay,8000
23899,2,4,2023-05-21,INV4899,Credit Card,8000
23900,3,1,2022-06-25,INV4900,Credit Card,15000
23901,2,5,2023-10-31,INV4901,Cash,8000
23902,2,1,2023-07-31,INV4902,Credit Card,8000
23903,3,4,2023-02-21,INV4903,Credit Card,15000
23904,1,2,2024-10-30,INV4904,Cash,5000
23905,4,3,2023-08-16,INV4905,Instapay,16000
23906,5,2,2023-09-09,INV4906,Instapay,30000
23907,2,5,2023-09-10,INV4907,Instapay,8000
23908,4,3,2024-08-01,INV4908,Credit Card,16000
23909,3,2,2023-09-04,INV4909,Credit Card,15000
23910,5,3,2023-05-11,INV4910,Instapay,30000
23911,3,1,2023-03-21,INV4911,Cash,15000
23912,2,4,2023-09-07,INV4912,Cash,8000
23913,2,2,2023-02-16,INV4913,Cash,8000
23914,3,5,2022-08-12,INV4914,Cash,15000
23915,3,1,2022-09-20,INV4915,Instapay,15000
23916,1,2,2023-07-13,INV4916,Credit Card,5000
23917,3,1,2023-09-21,INV4917,Instapay,15000
23918,1,5,2023-10-28,INV4918,Instapay,5000
23919,1,2,2022-05-29,INV4919,Instapay,5000
23920,3,5,2021-09-14,INV4920,Cash,15000
23921,5,3,2023-12-19,INV4921,Cash,30000
23922,2,5,2022-10-07,INV4922,Cash,8000
23923,2,3,2023-08-03,INV4923,Cash,8000
23924,2,2,2022-09-29,INV4924,Instapay,8000
23925,4,3,2023-08-13,INV4925,Credit Card,16000
23926,5,2,2023-07-11,INV4926,Credit Card,30000
23927,5,2,2022-09-14,INV4927,Instapay,30000
23928,4,4,2023-03-29,INV4928,Credit Card,16000
23929,2,2,2023-08-10,INV4929,Cash,8000
23930,5,3,2023-05-03,INV4930,Credit Card,30000
23931,5,4,2023-12-23,INV4931,Cash,30000
23932,2,4,2024-09-30,INV4932,Cash,8000
23933,1,2,2023-01-17,INV4933,Cash,5000
23934,3,5,2023-12-16,INV4934,Credit Card,15000
23935,1,5,2024-08-02,INV4935,Instapay,5000
23936,2,4,2023-12-10,INV4936,Cash,8000
23937,5,2,2023-11-12,INV4937,Instapay,30000
23938,5,5,2022-12-13,INV4938,Instapay,30000
23939,1,2,2024-07-01,INV4939,Credit Card,5000
23940,5,2,2024-02-17,INV4940,Credit Card,30000
23941,3,4,2022-10-15,INV4941,Credit Card,15000
23942,5,4,2022-12-21,INV4942,Credit Card,30000
23943,4,1,2024-06-29,INV4943,Instapay,16000
23944,5,5,2024-03-09,INV4944,Cash,30000
23945,2,5,2023-02-18,INV4945,Cash,8000
23946,5,5,2022-08-03,INV4946,Instapay,30000
23947,3,3,2023-06-22,INV4947,Cash,15000
23948,3,2,2023-03-03,INV4948,Instapay,15000
23949,4,4,2022-02-08,INV4949,Credit Card,16000
23950,4,5,2022-11-01,INV4950,Instapay,16000
23951,1,1,2022-12-28,INV4951,Instapay,5000
23952,3,5,2024-02-06,INV4952,Instapay,15000
23953,5,2,2023-02-13,INV4953,Credit Card,30000
23954,4,2,2023-10-16,INV4954,Instapay,16000
23955,1,4,2023-07-08,INV4955,Cash,5000
23956,5,3,2023-01-16,INV4956,Cash,30000
23957,3,4,2023-08-14,INV4957,Cash,15000
23958,2,5,2023-11-21,INV4958,Cash,8000
23959,4,1,2024-03-11,INV4959,Cash,16000
23960,2,4,2023-09-12,INV4960,Credit Card,8000
23961,2,3,2023-10-10,INV4961,Instapay,8000
23962,1,4,2024-08-14,INV4962,Cash,5000
23963,2,2,2022-04-20,INV4963,Credit Card,8000
23964,2,5,2022-09-28,INV4964,Cash,8000
23965,2,5,2022-07-02,INV4965,Instapay,8000
23966,5,5,2021-09-22,INV4966,Credit Card,30000
23967,1,5,2023-03-16,INV4967,Instapay,5000
23968,3,5,2023-09-01,INV4968,Credit Card,15000
23969,1,5,2023-08-10,INV4969,Instapay,5000
23970,2,1,2024-05-29,INV4970,Cash,8000
23971,4,3,2023-10-12,INV4971,Credit Card,16000
23972,5,5,2022-04-16,INV4972,Instapay,30000
23973,1,3,2022-07-04,INV4973,Cash,5000
23974,5,5,2022-05-30,INV4974,Cash,30000
23975,4,4,2021-06-12,INV4975,Cash,16000
23976,3,5,2023-06-21,INV4976,Instapay,15000
23977,5,2,2023-04-01,INV4977,Credit Card,30000
23978,1,1,2022-11-03,INV4978,Cash,5000
23979,2,4,2022-02-05,INV4979,Instapay,8000
23980,5,4,2023-01-08,INV4980,Cash,30000
23981,5,2,2023-10-09,INV4981,Instapay,30000
23982,1,5,2023-09-21,INV4982,Credit Card,5000
23983,4,1,2024-10-06,INV4983,Cash,16000
23984,4,4,2023-02-23,INV4984,Credit Card,16000
23985,4,1,2023-10-19,INV4985,Instapay,16000
23986,2,4,2022-11-26,INV4986,Credit Card,8000
23987,5,5,2022-02-03,INV4987,Cash,30000
23988,5,4,2021-10-18,INV4988,Cash,30000
23989,4,4,2023-11-04,INV4989,Instapay,16000
23990,4,3,2023-10-15,INV4990,Cash,16000
23991,4,5,2022-11-23,INV4991,Instapay,16000
23992,1,2,2024-03-11,INV4992,Instapay,5000
23993,1,2,2023-05-15,INV4993,Instapay,5000
23994,4,5,2023-02-15,INV4994,Instapay,16000
23995,1,2,2024-10-25,INV4995,Instapay,5000
23996,4,5,2023-01-11,INV4996,Cash,16000
23997,4,2,2023-02-26,INV4997,Instapay,16000
23998,3,3,2022-09-07,INV4998,Cash,15000
23999,3,2,2023-02-09,INV4999,Instapay,15000
24000,2,4,2022-10-16,INV5000,Credit Card,8000
24001,4,5,2024-07-09,INV5001,Credit Card,16000
24002,2,1,2023-04-09,INV5002,Instapay,8000
24003,3,1,2022-08-04,INV5003,Credit Card,15000
24004,3,5,2024-02-15,INV5004,Credit Card,15000
24005,1,3,2024-09-10,INV5005,Credit Card,5000
24006,1,2,2023-05-12,INV5006,Credit Card,5000
24007,1,3,2021-08-16,INV5007,Credit Card,5000
24008,1,1,2023-03-19,INV5008,Instapay,5000
24009,4,5,2021-12-09,INV5009,Cash,16000
24010,4,5,2023-01-03,INV5010,Cash,16000
24011,3,3,2023-09-15,INV5011,Credit Card,15000
24012,5,3,2024-05-30,INV5012,Credit Card,30000
24013,3,2,2024-06-19,INV5013,Instapay,15000
24014,3,4,2022-07-19,INV5014,Cash,15000
24015,3,4,2023-08-17,INV5015,Instapay,15000
24016,5,2,2022-09-25,INV5016,Credit Card,30000
24017,4,4,2023-12-10,INV5017,Cash,16000
24018,5,1,2023-08-09,INV5018,Instapay,30000
24019,4,4,2024-12-31,INV5019,Credit Card,16000
24020,3,2,2024-02-12,INV5020,Cash,15000
24021,4,4,2023-12-17,INV5021,Instapay,16000
24022,3,5,2022-01-26,INV5022,Instapay,15000
24023,4,3,2023-02-01,INV5023,Credit Card,16000
24024,1,1,2024-07-27,INV5024,Cash,5000
24025,5,5,2024-01-23,INV5025,Instapay,30000
24026,5,5,2024-02-23,INV5026,Credit Card,30000
24027,1,2,2022-07-16,INV5027,Credit Card,5000
24028,2,3,2022-09-29,INV5028,Instapay,8000
24029,1,3,2023-01-16,INV5029,Cash,5000
24030,4,1,2023-08-27,INV5030,Credit Card,16000
24031,1,2,2022-02-11,INV5031,Instapay,5000
24032,4,1,2021-09-24,INV5032,Credit Card,16000
24033,5,4,2022-12-04,INV5033,Cash,30000
24034,3,5,2023-01-04,INV5034,Cash,15000
24035,3,1,2021-12-27,INV5035,Instapay,15000
24036,2,5,2022-11-05,INV5036,Instapay,8000
24037,1,2,2024-03-01,INV5037,Credit Card,5000
24038,3,4,2024-09-27,INV5038,Cash,15000
24039,5,2,2023-09-08,INV5039,Cash,30000
24040,5,4,2023-11-13,INV5040,Cash,30000
24041,1,4,2025-02-20,INV5041,Cash,5000
24042,5,5,2024-02-07,INV5042,Credit Card,30000
24043,3,2,2023-10-03,INV5043,Instapay,15000
24044,3,2,2024-07-02,INV5044,Cash,15000
24045,5,1,2022-06-30,INV5045,Credit Card,30000
24046,4,2,2025-04-08,INV5046,Cash,16000
24047,3,1,2023-08-09,INV5047,Instapay,15000
24048,5,3,2023-06-25,INV5048,Cash,30000
24049,3,3,2022-05-13,INV5049,Cash,15000
24050,3,3,2024-08-18,INV5050,Cash,15000
24051,3,2,2022-12-01,INV5051,Cash,15000
24052,4,2,2023-10-13,INV5052,Credit Card,16000
24053,1,1,2023-03-25,INV5053,Cash,5000
24054,2,4,2022-12-03,INV5054,Instapay,8000
24055,2,1,2024-10-21,INV5055,Cash,8000
24056,1,3,2023-12-25,INV5056,Cash,5000
24057,2,1,2024-08-29,INV5057,Credit Card,8000
24058,5,4,2024-08-20,INV5058,Instapay,30000
24059,2,2,2021-06-24,INV5059,Cash,8000
24060,2,1,2021-10-25,INV5060,Instapay,8000
24061,3,3,2022-12-25,INV5061,Instapay,15000
24062,2,3,2022-10-17,INV5062,Cash,8000
24063,3,2,2023-06-10,INV5063,Instapay,15000
24064,3,1,2023-04-12,INV5064,Cash,15000
24065,5,4,2023-05-11,INV5065,Credit Card,30000
24066,1,2,2023-04-14,INV5066,Credit Card,5000
24067,3,1,2023-01-28,INV5067,Cash,15000
24068,4,5,2023-08-14,INV5068,Instapay,16000
24069,2,3,2024-11-10,INV5069,Instapay,8000
24070,5,4,2024-08-13,INV5070,Credit Card,30000
24071,5,4,2025-01-23,INV5071,Cash,30000
24072,1,4,2023-11-29,INV5072,Instapay,5000
24073,2,3,2024-10-01,INV5073,Cash,8000
24074,1,1,2023-08-20,INV5074,Instapay,5000
24075,1,2,2022-12-08,INV5075,Instapay,5000
24076,5,1,2023-05-09,INV5076,Credit Card,30000
24077,1,2,2023-06-13,INV5077,Credit Card,5000
24078,2,4,2024-01-08,INV5078,Instapay,8000
24079,3,1,2021-12-20,INV5079,Cash,15000
24080,4,4,2021-10-22,INV5080,Instapay,16000
24081,1,5,2024-10-28,INV5081,Instapay,5000
24082,3,4,2023-03-11,INV5082,Cash,15000
24083,3,4,2024-04-25,INV5083,Cash,15000
24084,3,2,2024-01-15,INV5084,Credit Card,15000
24085,4,5,2024-04-18,INV5085,Instapay,16000
24086,5,4,2023-06-06,INV5086,Cash,30000
24087,3,4,2021-06-13,INV5087,Instapay,15000
24088,5,5,2022-06-15,INV5088,Credit Card,30000
24089,2,5,2022-03-28,INV5089,Cash,8000
24090,1,1,2023-10-19,INV5090,Instapay,5000
24091,2,2,2023-01-12,INV5091,Cash,8000
24092,3,5,2025-03-21,INV5092,Cash,15000
24093,5,5,2022-09-22,INV5093,Cash,30000
24094,3,3,2023-08-27,INV5094,Cash,15000
24095,3,5,2022-07-20,INV5095,Cash,15000
24096,1,2,2022-11-17,INV5096,Instapay,5000
24097,2,4,2022-03-15,INV5097,Credit Card,8000
24098,5,4,2022-09-09,INV5098,Instapay,30000
24099,4,4,2023-04-18,INV5099,Credit Card,16000
24100,2,4,2021-12-03,INV5100,Credit Card,8000
24101,2,3,2021-08-30,INV5101,Cash,8000
24102,1,5,2023-04-17,INV5102,Instapay,5000
24103,2,4,2023-04-11,INV5103,Credit Card,8000
24104,5,1,2023-08-09,INV5104,Instapay,30000
24105,2,4,2023-01-10,INV5105,Cash,8000
24106,4,5,2024-05-08,INV5106,Credit Card,16000
24107,5,4,2023-02-08,INV5107,Cash,30000
24108,1,3,2023-02-15,INV5108,Instapay,5000
24109,4,2,2023-06-23,INV5109,Instapay,16000
24110,2,2,2022-10-17,INV5110,Instapay,8000
24111,2,5,2023-01-20,INV5111,Credit Card,8000
24112,4,2,2022-12-11,INV5112,Cash,16000
24113,4,2,2021-08-03,INV5113,Cash,16000
24114,2,1,2023-08-05,INV5114,Instapay,8000
24115,4,5,2023-10-18,INV5115,Credit Card,16000
24116,5,5,2022-02-12,INV5116,Cash,30000
24117,4,2,2022-12-03,INV5117,Instapay,16000
24118,5,2,2022-07-15,INV5118,Instapay,30000
24119,5,2,2024-04-01,INV5119,Instapay,30000
24120,5,3,2024-07-24,INV5120,Credit Card,30000
24121,5,4,2024-01-19,INV5121,Cash,30000
24122,5,3,2022-01-25,INV5122,Cash,30000
24123,2,5,2022-12-14,INV5123,Instapay,8000
24124,3,1,2022-10-14,INV5124,Instapay,15000
24125,1,4,2022-10-19,INV5125,Credit Card,5000
24126,3,1,2023-05-23,INV5126,Instapay,15000
24127,1,5,2023-11-02,INV5127,Cash,5000
24128,4,5,2024-01-28,INV5128,Cash,16000
24129,5,1,2022-04-24,INV5129,Instapay,30000
24130,1,1,2022-10-20,INV5130,Cash,5000
24131,2,1,2021-06-13,INV5131,Instapay,8000
24132,5,5,2023-10-17,INV5132,Instapay,30000
24133,3,2,2022-06-18,INV5133,Instapay,15000
24134,4,1,2023-06-03,INV5134,Credit Card,16000
24135,2,4,2023-04-01,INV5135,Credit Card,8000
24136,1,5,2022-04-21,INV5136,Credit Card,5000
24137,3,3,2022-05-30,INV5137,Instapay,15000
24138,4,3,2023-12-28,INV5138,Cash,16000
24139,4,4,2024-04-25,INV5139,Instapay,16000
24140,5,2,2022-01-08,INV5140,Instapay,30000
24141,2,1,2024-03-15,INV5141,Cash,8000
24142,4,5,2025-03-16,INV5142,Cash,16000
24143,3,1,2024-07-06,INV5143,Credit Card,15000
24144,4,5,2022-09-16,INV5144,Credit Card,16000
24145,5,3,2024-04-21,INV5145,Cash,30000
24146,2,1,2024-01-06,INV5146,Credit Card,8000
24147,2,4,2023-10-03,INV5147,Credit Card,8000
24148,5,2,2023-08-25,INV5148,Cash,30000
24149,2,4,2023-06-26,INV5149,Cash,8000
24150,5,2,2022-10-18,INV5150,Cash,30000
24151,3,1,2022-01-23,INV5151,Instapay,15000
24152,3,1,2021-12-29,INV5152,Instapay,15000
24153,1,2,2022-09-21,INV5153,Instapay,5000
24154,2,3,2021-08-13,INV5154,Credit Card,8000
24155,2,5,2024-04-10,INV5155,Instapay,8000
24156,5,4,2023-09-09,INV5156,Cash,30000
24157,4,4,2023-08-25,INV5157,Credit Card,16000
24158,4,4,2022-03-19,INV5158,Credit Card,16000
24159,2,1,2022-06-17,INV5159,Cash,8000
24160,5,4,2022-05-25,INV5160,Cash,30000
24161,1,5,2022-06-26,INV5161,Instapay,5000
24162,4,5,2023-07-08,INV5162,Credit Card,16000
24163,5,2,2024-07-26,INV5163,Cash,30000
24164,1,1,2024-11-04,INV5164,Cash,5000
24165,1,5,2024-05-29,INV5165,Credit Card,5000
24166,1,3,2022-10-11,INV5166,Instapay,5000
24167,2,1,2024-01-05,INV5167,Cash,8000
24168,2,1,2023-02-10,INV5168,Cash,8000
24169,4,5,2024-03-07,INV5169,Credit Card,16000
24170,5,3,2023-09-25,INV5170,Instapay,30000
24171,5,2,2022-12-06,INV5171,Credit Card,30000
24172,1,5,2023-07-22,INV5172,Credit Card,5000
24173,2,3,2023-05-14,INV5173,Instapay,8000
24174,3,1,2023-07-04,INV5174,Cash,15000
24175,3,3,2023-06-01,INV5175,Cash,15000
24176,1,1,2021-09-10,INV5176,Instapay,5000
24177,3,5,2025-04-20,INV5177,Instapay,15000
24178,1,5,2023-03-10,INV5178,Credit Card,5000
24179,2,4,2023-06-26,INV5179,Credit Card,8000
24180,4,4,2023-05-10,INV5180,Cash,16000
24181,5,4,2023-02-28,INV5181,Cash,30000
24182,2,5,2024-05-04,INV5182,Credit Card,8000
24183,5,2,2023-10-03,INV5183,Credit Card,30000
24184,5,5,2023-12-22,INV5184,Instapay,30000
24185,3,3,2023-04-10,INV5185,Credit Card,15000
24186,4,5,2023-05-04,INV5186,Cash,16000
24187,1,5,2022-11-13,INV5187,Instapay,5000
24188,3,1,2024-01-31,INV5188,Cash,15000
24189,1,1,2022-08-12,INV5189,Cash,5000
24190,1,1,2024-01-04,INV5190,Instapay,5000
24191,1,5,2023-07-02,INV5191,Cash,5000
24192,1,2,2024-05-13,INV5192,Cash,5000
24193,2,3,2023-01-16,INV5193,Credit Card,8000
24194,1,3,2022-11-09,INV5194,Instapay,5000
24195,2,2,2024-08-17,INV5195,Instapay,8000
24196,1,2,2023-10-01,INV5196,Credit Card,5000
24197,2,3,2023-06-28,INV5197,Cash,8000
24198,3,4,2022-09-02,INV5198,Credit Card,15000
24199,3,1,2023-11-11,INV5199,Credit Card,15000
24200,3,1,2024-09-18,INV5200,Instapay,15000
24201,3,3,2024-02-16,INV5201,Cash,15000
24202,4,2,2023-11-07,INV5202,Credit Card,16000
24203,1,4,2023-04-24,INV5203,Instapay,5000
24204,1,3,2023-08-08,INV5204,Instapay,5000
24205,3,1,2023-10-29,INV5205,Instapay,15000
24206,3,5,2024-07-03,INV5206,Instapay,15000
24207,4,2,2022-10-17,INV5207,Instapay,16000
24208,1,5,2023-06-04,INV5208,Cash,5000
24209,4,3,2023-07-30,INV5209,Cash,16000
24210,1,1,2023-07-10,INV5210,Credit Card,5000
24211,2,4,2022-08-15,INV5211,Instapay,8000
24212,5,5,2023-09-01,INV5212,Credit Card,30000
24213,4,4,2023-09-20,INV5213,Credit Card,16000
24214,3,1,2022-11-18,INV5214,Cash,15000
24215,5,5,2022-03-16,INV5215,Instapay,30000
24216,3,4,2024-03-02,INV5216,Cash,15000
24217,3,4,2024-04-02,INV5217,Credit Card,15000
24218,1,5,2022-03-15,INV5218,Cash,5000
24219,1,1,2022-10-05,INV5219,Instapay,5000
24220,1,4,2023-10-28,INV5220,Credit Card,5000
24221,3,3,2023-07-11,INV5221,Instapay,15000
24222,5,5,2023-06-01,INV5222,Credit Card,30000
24223,1,2,2023-08-18,INV5223,Cash,5000
24224,4,2,2024-12-15,INV5224,Instapay,16000
24225,3,1,2022-03-26,INV5225,Credit Card,15000
24226,1,3,2023-12-08,INV5226,Cash,5000
24227,3,4,2022-08-10,INV5227,Cash,15000
24228,2,2,2023-06-22,INV5228,Cash,8000
24229,2,1,2022-03-28,INV5229,Instapay,8000
24230,2,3,2023-02-07,INV5230,Credit Card,8000
24231,5,3,2022-03-17,INV5231,Instapay,30000
24232,5,1,2022-09-22,INV5232,Instapay,30000
