Trainee ID,Membership ID,Status,Start Date,Expiry Date
23789,5,Active,2024-03-09,2026-03-09
23790,2,Expired,2023-06-02,2023-12-02
23791,5,Expired,2023-01-18,2025-01-18
23792,1,Expired,2023-06-22,2023-09-22
23793,3,Expired,2023-08-03,2024-08-03
23794,1,Expired,2022-02-11,2022-05-11
23795,3,Expired,2024-08-16,2025-08-16
23796,2,Expired,2023-08-31,2024-02-29
23797,3,Expired,2023-12-01,2024-12-01
23798,3,Expired,2022-09-12,2023-09-12
23799,3,Expired,2021-12-02,2022-12-02
23800,3,Expired,2022-07-02,2023-07-02
23801,1,Expired,2023-09-06,2023-12-06
23802,5,Active,2024-01-15,2026-01-15
23803,2,Expired,2021-06-20,2021-12-20
23804,4,Expired,2022-07-01,2023-07-01
23805,1,Expired,2022-11-11,2023-02-11
23806,1,Expired,2024-04-24,2024-07-24
23807,5,Expired,2022-03-18,2024-03-18
23808,1,Expired,2022-08-13,2022-11-13
23809,3,Expired,2022-11-08,2023-11-08
23810,5,Expired,2023-01-01,2025-01-01
23811,1,Expired,2023-08-14,2023-11-14
23812,2,Expired,2025-03-12,2025-09-12
23813,1,Expired,2023-06-14,2023-09-14
23814,2,Expired,2023-10-09,2024-04-09
23815,2,Expired,2023-11-18,2024-05-18
23816,3,Expired,2022-12-18,2023-12-18
23817,1,Expired,2024-11-24,2025-02-24
23818,2,Expired,2022-03-28,2022-09-28
23819,2,Expired,2021-08-20,2022-02-20
23820,1,Expired,2022-06-06,2022-09-06
23821,2,Expired,2023-03-15,2023-09-15
23822,3,Expired,2022-09-07,2023-09-07
23823,3,Active,2025-04-14,2026-04-14
23824,5,Expired,2022-02-14,2024-02-14
23825,2,Expired,2022-09-24,2023-03-24
23826,3,Expired,2022-12-17,2023-12-17
23827,1,Expired,2024-03-24,2024-06-24
23828,3,Expired,2022-12-12,2023-12-12
23829,5,Active,2024-01-21,2026-01-21
23830,1,Expired,2023-03-15,2023-06-15
23831,5,Expired,2023-05-11,2025-05-11
23832,3,Expired,2022-05-14,2023-05-14
23833,1,Expired,2024-06-17,2024-09-17
23834,3,Expired,2022-12-01,2023-12-01
23835,4,Expired,2022-05-02,2023-05-02
23836,2,Expired,2023-12-05,2024-06-05
23837,2,Expired,2023-01-04,2023-07-04
23838,2,Expired,2022-05-23,2022-11-23
23839,2,Expired,2022-05-15,2022-11-15
23840,3,Expired,2021-07-21,2022-07-21
23841,4,Expired,2022-07-01,2023-07-01
23842,2,Expired,2023-01-02,2023-07-02
23843,2,Expired,2024-07-28,2025-01-28
23844,1,Expired,2023-10-18,2024-01-18
23845,1,Expired,2024-05-05,2024-08-05
23846,2,Expired,2023-05-24,2023-11-24
23847,4,Expired,2023-05-29,2024-05-29
23848,5,Active,2025-03-18,2027-03-18
23849,5,Expired,2022-11-18,2024-11-18
23850,1,Expired,2023-08-05,2023-11-05
23851,3,Expired,2024-07-21,2025-07-21
23852,5,Active,2024-07-12,2026-07-12
23853,5,Active,2023-12-19,2025-12-19
23854,2,Expired,2023-06-18,2023-12-18
23855,2,Expired,2022-12-18,2023-06-18
23856,3,Expired,2022-07-06,2023-07-06
23857,3,Expired,2023-08-06,2024-08-06
23858,2,Expired,2023-08-06,2024-02-06
23859,1,Expired,2024-08-25,2024-11-25
23860,4,Expired,2023-12-04,2024-12-04
23861,3,Expired,2023-04-24,2024-04-24
23862,3,Expired,2023-11-03,2024-11-03
23863,2,Expired,2023-05-05,2023-11-05
23864,1,Expired,2025-01-12,2025-04-12
23865,3,Expired,2023-06-19,2024-06-19
23866,4,Expired,2023-05-17,2024-05-17
23867,1,Expired,2023-02-09,2023-05-09
23868,2,Expired,2022-11-25,2023-05-25
23869,2,Expired,2023-08-11,2024-02-11
23870,3,Expired,2022-07-31,2023-07-31
23871,3,Expired,2022-02-07,2023-02-07
23872,1,Expired,2022-10-15,2023-01-15
23873,4,Expired,2023-08-11,2024-08-11
23874,3,Expired,2023-11-07,2024-11-07
23875,4,Expired,2022-01-23,2023-01-23
23876,4,Expired,2021-06-04,2022-06-04
23877,4,Expired,2022-08-29,2023-08-29
23878,2,Expired,2023-04-21,2023-10-21
23879,4,Expired,2024-06-30,2025-06-30
23880,3,Expired,2022-12-09,2023-12-09
23881,3,Expired,2024-01-01,2025-01-01
23882,4,Expired,2024-07-11,2025-07-11
23883,2,Expired,2024-05-02,2024-11-02
23884,5,Expired,2022-10-20,2024-10-20
23885,1,Expired,2022-01-16,2022-04-16
23886,3,Expired,2023-04-03,2024-04-03
23887,1,Expired,2022-02-21,2022-05-21
23888,3,Expired,2023-07-07,2024-07-07
23889,3,Expired,2022-05-15,2023-05-15
23890,4,Expired,2023-05-28,2024-05-28
23891,1,Expired,2022-03-12,2022-06-12
23892,5,Active,2023-12-24,2025-12-24
23893,1,Expired,2022-07-18,2022-10-18
23894,3,Expired,2023-07-29,2024-07-29
23895,1,Expired,2023-01-12,2023-04-12
23896,4,Expired,2024-05-07,2025-05-07
23897,3,Expired,2022-05-04,2023-05-04
23898,2,Expired,2024-07-07,2025-01-07
23899,2,Expired,2023-05-21,2023-11-21
23900,3,Expired,2022-06-25,2023-06-25
23901,2,Expired,2023-10-31,2024-04-30
23902,2,Expired,2023-07-31,2024-01-31
23903,3,Expired,2023-02-21,2024-02-21
23904,1,Expired,2024-10-30,2025-01-30
23905,4,Expired,2023-08-16,2024-08-16
23906,5,Expired,2023-09-09,2025-09-09
23907,2,Expired,2023-09-10,2024-03-10
23908,4,Expired,2024-08-01,2025-08-01
23909,3,Expired,2023-09-04,2024-09-04
23910,5,Expired,2023-05-11,2025-05-11
23911,3,Expired,2023-03-21,2024-03-21
23912,2,Expired,2023-09-07,2024-03-07
23913,2,Expired,2023-02-16,2023-08-16
23914,3,Expired,2022-08-12,2023-08-12
23915,3,Expired,2022-09-20,2023-09-20
23916,1,Expired,2023-07-13,2023-10-13
23917,3,Expired,2023-09-21,2024-09-21
23918,1,Expired,2023-10-28,2024-01-28
23919,1,Expired,2022-05-29,2022-08-29
23920,3,Expired,2021-09-14,2022-09-14
23921,5,Active,2023-12-19,2025-12-19
23922,2,Expired,2022-10-07,2023-04-07
23923,2,Expired,2023-08-03,2024-02-03
23924,2,Expired,2022-09-29,2023-03-29
23925,4,Expired,2023-08-13,2024-08-13
23926,5,Expired,2023-07-11,2025-07-11
23927,5,Expired,2022-09-14,2024-09-14
23928,4,Expired,2023-03-29,2024-03-29
23929,2,Expired,2023-08-10,2024-02-10
23930,5,Expired,2023-05-03,2025-05-03
23931,5,Active,2023-12-23,2025-12-23
23932,2,Expired,2024-09-30,2025-03-30
23933,1,Expired,2023-01-17,2023-04-17
23934,3,Expired,2023-12-16,2024-12-16
23935,1,Expired,2024-08-02,2024-11-02
23936,2,Expired,2023-12-10,2024-06-10
23937,5,Active,2023-11-12,2025-11-12
23938,5,Expired,2022-12-13,2024-12-13
23939,1,Expired,2024-07-01,2024-10-01
23940,5,Active,2024-02-17,2026-02-17
23941,3,Expired,2022-10-15,2023-10-15
23942,5,Expired,2022-12-21,2024-12-21
23943,4,Expired,2024-06-29,2025-06-29
23944,5,Active,2024-03-09,2026-03-09
23945,2,Expired,2023-02-18,2023-08-18
23946,5,Expired,2022-08-03,2024-08-03
23947,3,Expired,2023-06-22,2024-06-22
23948,3,Expired,2023-03-03,2024-03-03
23949,4,Expired,2022-02-08,2023-02-08
23950,4,Expired,2022-11-01,2023-11-01
23951,1,Expired,2022-12-28,2023-03-28
23952,3,Expired,2024-02-06,2025-02-06
23953,5,Expired,2023-02-13,2025-02-13
23954,4,Expired,2023-10-16,2024-10-16
23955,1,Expired,2023-07-08,2023-10-08
23956,5,Expired,2023-01-16,2025-01-16
23957,3,Expired,2023-08-14,2024-08-14
23958,2,Expired,2023-11-21,2024-05-21
23959,4,Expired,2024-03-11,2025-03-11
23960,2,Expired,2023-09-12,2024-03-12
23961,2,Expired,2023-10-10,2024-04-10
23962,1,Expired,2024-08-14,2024-11-14
23963,2,Expired,2022-04-20,2022-10-20
23964,2,Expired,2022-09-28,2023-03-28
23965,2,Expired,2022-07-02,2023-01-02
23966,5,Expired,2021-09-22,2023-09-22
23967,1,Expired,2023-03-16,2023-06-16
23968,3,Expired,2023-09-01,2024-09-01
23969,1,Expired,2023-08-10,2023-11-10
23970,2,Expired,2024-05-29,2024-11-29
23971,4,Expired,2023-10-12,2024-10-12
23972,5,Expired,2022-04-16,2024-04-16
23973,1,Expired,2022-07-04,2022-10-04
23974,5,Expired,2022-05-30,2024-05-30
23975,4,Expired,2021-06-12,2022-06-12
23976,3,Expired,2023-06-21,2024-06-21
23977,5,Expired,2023-04-01,2025-04-01
23978,1,Expired,2022-11-03,2023-02-03
23979,2,Expired,2022-02-05,2022-08-05
23980,5,Expired,2023-01-08,2025-01-08
23981,5,Expired,2023-10-09,2025-10-09
23982,1,Expired,2023-09-21,2023-12-21
23983,4,Expired,2024-10-06,2025-10-06
23984,4,Expired,2023-02-23,2024-02-23
23985,4,Expired,2023-10-19,2024-10-19
23986,2,Expired,2022-11-26,2023-05-26
23987,5,Expired,2022-02-03,2024-02-03
23988,5,Expired,2021-10-18,2023-10-18
23989,4,Expired,2023-11-04,2024-11-04
23990,4,Expired,2023-10-15,2024-10-15
23991,4,Expired,2022-11-23,2023-11-23
23992,1,Expired,2024-03-11,2024-06-11
23993,1,Expired,2023-05-15,2023-08-15
23994,4,Expired,2023-02-15,2024-02-15
23995,1,Expired,2024-10-25,2025-01-25
23996,4,Expired,2023-01-11,2024-01-11
23997,4,Expired,2023-02-26,2024-02-26
23998,3,Expired,2022-09-07,2023-09-07
23999,3,Expired,2023-02-09,2024-02-09
24000,2,Expired,2022-10-16,2023-04-16
24001,4,Expired,2024-07-09,2025-07-09
24002,2,Expired,2023-04-09,2023-10-09
24003,3,Expired,2022-08-04,2023-08-04
24004,3,Expired,2024-02-15,2025-02-15
24005,1,Expired,2024-09-10,2024-12-10
24006,1,Expired,2023-05-12,2023-08-12
24007,1,Expired,2021-08-16,2021-11-16
24008,1,Expired,2023-03-19,2023-06-19
24009,4,Expired,2021-12-09,2022-12-09
24010,4,Expired,2023-01-03,2024-01-03
24011,3,Expired,2023-09-15,2024-09-15
24012,5,Active,2024-05-30,2026-05-30
24013,3,Expired,2024-06-19,2025-06-19
24014,3,Expired,2022-07-19,2023-07-19
24015,3,Expired,2023-08-17,2024-08-17
24016,5,Expired,2022-09-25,2024-09-25
24017,4,Expired,2023-12-10,2024-12-10
24018,5,Expired,2023-08-09,2025-08-09
24019,4,Active,2024-12-31,2025-12-31
24020,3,Expired,2024-02-12,2025-02-12
24021,4,Expired,2023-12-17,2024-12-17
24022,3,Expired,2022-01-26,2023-01-26
24023,4,Expired,2023-02-01,2024-02-01
24024,1,Expired,2024-07-27,2024-10-27
24025,5,Active,2024-01-23,2026-01-23
24026,5,Active,2024-02-23,2026-02-23
24027,1,Expired,2022-07-16,2022-10-16
24028,2,Expired,2022-09-29,2023-03-29
24029,1,Expired,2023-01-16,2023-04-16
24030,4,Expired,2023-08-27,2024-08-27
24031,1,Expired,2022-02-11,2022-05-11
24032,4,Expired,2021-09-24,2022-09-24
24033,5,Expired,2022-12-04,2024-12-04
24034,3,Expired,2023-01-04,2024-01-04
24035,3,Expired,2021-12-27,2022-12-27
24036,2,Expired,2022-11-05,2023-05-05
24037,1,Expired,2024-03-01,2024-06-01
24038,3,Expired,2024-09-27,2025-09-27
24039,5,Expired,2023-09-08,2025-09-08
24040,5,Active,2023-11-13,2025-11-13
24041,1,Expired,2025-02-20,2025-05-20
24042,5,Active,2024-02-07,2026-02-07
24043,3,Expired,2023-10-03,2024-10-03
24044,3,Expired,2024-07-02,2025-07-02
24045,5,Expired,2022-06-30,2024-06-30
24046,4,Active,2025-04-08,2026-04-08
24047,3,Expired,2023-08-09,2024-08-09
24048,5,Expired,2023-06-25,2025-06-25
24049,3,Expired,2022-05-13,2023-05-13
24050,3,Expired,2024-08-18,2025-08-18
24051,3,Expired,2022-12-01,2023-12-01
24052,4,Expired,2023-10-13,2024-10-13
24053,1,Expired,2023-03-25,2023-06-25
24054,2,Expired,2022-12-03,2023-06-03
24055,2,Expired,2024-10-21,2025-04-21
24056,1,Expired,2023-12-25,2024-03-25
24057,2,Expired,2024-08-29,2025-02-28
24058,5,Active,2024-08-20,2026-08-20
24059,2,Expired,2021-06-24,2021-12-24
24060,2,Expired,2021-10-25,2022-04-25
24061,3,Expired,2022-12-25,2023-12-25
24062,2,Expired,2022-10-17,2023-04-17
24063,3,Expired,2023-06-10,2024-06-10
24064,3,Expired,2023-04-12,2024-04-12
24065,5,Expired,2023-05-11,2025-05-11
24066,1,Expired,2023-04-14,2023-07-14
24067,3,Expired,2023-01-28,2024-01-28
24068,4,Expired,2023-08-14,2024-08-14
24069,2,Expired,2024-11-10,2025-05-10
24070,5,Active,2024-08-13,2026-08-13
24071,5,Active,2025-01-23,2027-01-23
24072,1,Expired,2023-11-29,2024-02-29
24073,2,Expired,2024-10-01,2025-04-01
24074,1,Expired,2023-08-20,2023-11-20
24075,1,Expired,2022-12-08,2023-03-08
24076,5,Expired,2023-05-09,2025-05-09
24077,1,Expired,2023-06-13,2023-09-13
24078,2,Expired,2024-01-08,2024-07-08
24079,3,Expired,2021-12-20,2022-12-20
24080,4,Expired,2021-10-22,2022-10-22
24081,1,Expired,2024-10-28,2025-01-28
24082,3,Expired,2023-03-11,2024-03-11
24083,3,Expired,2024-04-25,2025-04-25
24084,3,Expired,2024-01-15,2025-01-15
24085,4,Expired,2024-04-18,2025-04-18
24086,5,Expired,2023-06-06,2025-06-06
24087,3,Expired,2021-06-13,2022-06-13
24088,5,Expired,2022-06-15,2024-06-15
24089,2,Expired,2022-03-28,2022-09-28
24090,1,Expired,2023-10-19,2024-01-19
24091,2,Expired,2023-01-12,2023-07-12
24092,3,Active,2025-03-21,2026-03-21
24093,5,Expired,2022-09-22,2024-09-22
24094,3,Expired,2023-08-27,2024-08-27
24095,3,Expired,2022-07-20,2023-07-20
24096,1,Expired,2022-11-17,2023-02-17
24097,2,Expired,2022-03-15,2022-09-15
24098,5,Expired,2022-09-09,2024-09-09
24099,4,Expired,2023-04-18,2024-04-18
24100,2,Expired,2021-12-03,2022-06-03
24101,2,Expired,2021-08-30,2022-02-28
24102,1,Expired,2023-04-17,2023-07-17
24103,2,Expired,2023-04-11,2023-10-11
24104,5,Expired,2023-08-09,2025-08-09
24105,2,Expired,2023-01-10,2023-07-10
24106,4,Expired,2024-05-08,2025-05-08
24107,5,Expired,2023-02-08,2025-02-08
24108,1,Expired,2023-02-15,2023-05-15
24109,4,Expired,2023-06-23,2024-06-23
24110,2,Expired,2022-10-17,2023-04-17
24111,2,Expired,2023-01-20,2023-07-20
24112,4,Expired,2022-12-11,2023-12-11
24113,4,Expired,2021-08-03,2022-08-03
24114,2,Expired,2023-08-05,2024-02-05
24115,4,Expired,2023-10-18,2024-10-18
24116,5,Expired,2022-02-12,2024-02-12
24117,4,Expired,2022-12-03,2023-12-03
24118,5,Expired,2022-07-15,2024-07-15
24119,5,Active,2024-04-01,2026-04-01
24120,5,Active,2024-07-24,2026-07-24
24121,5,Active,2024-01-19,2026-01-19
24122,5,Expired,2022-01-25,2024-01-25
24123,2,Expired,2022-12-14,2023-06-14
24124,3,Expired,2022-10-14,2023-10-14
24125,1,Expired,2022-10-19,2023-01-19
24126,3,Expired,2023-05-23,2024-05-23
24127,1,Expired,2023-11-02,2024-02-02
24128,4,Expired,2024-01-28,2025-01-28
24129,5,Expired,2022-04-24,2024-04-24
24130,1,Expired,2022-10-20,2023-01-20
24131,2,Expired,2021-06-13,2021-12-13
24132,5,Expired,2023-10-17,2025-10-17
24133,3,Expired,2022-06-18,2023-06-18
24134,4,Expired,2023-06-03,2024-06-03
24135,2,Expired,2023-04-01,2023-10-01
24136,1,Expired,2022-04-21,2022-07-21
24137,3,Expired,2022-05-30,2023-05-30
24138,4,Expired,2023-12-28,2024-12-28
24139,4,Expired,2024-04-25,2025-04-25
24140,5,Expired,2022-01-08,2024-01-08
24141,2,Expired,2024-03-15,2024-09-15
24142,4,Active,2025-03-16,2026-03-16
24143,3,Expired,2024-07-06,2025-07-06
24144,4,Expired,2022-09-16,2023-09-16
24145,5,Active,2024-04-21,2026-04-21
24146,2,Expired,2024-01-06,2024-07-06
24147,2,Expired,2023-10-03,2024-04-03
24148,5,Expired,2023-08-25,2025-08-25
24149,2,Expired,2023-06-26,2023-12-26
24150,5,Expired,2022-10-18,2024-10-18
24151,3,Expired,2022-01-23,2023-01-23
24152,3,Expired,2021-12-29,2022-12-29
24153,1,Expired,2022-09-21,2022-12-21
24154,2,Expired,2021-08-13,2022-02-13
24155,2,Expired,2024-04-10,2024-10-10
24156,5,Expired,2023-09-09,2025-09-09
24157,4,Expired,2023-08-25,2024-08-25
24158,4,Expired,2022-03-19,2023-03-19
24159,2,Expired,2022-06-17,2022-12-17
24160,5,Expired,2022-05-25,2024-05-25
24161,1,Expired,2022-06-26,2022-09-26
24162,4,Expired,2023-07-08,2024-07-08
24163,5,Active,2024-07-26,2026-07-26
24164,1,Expired,2024-11-04,2025-02-04
24165,1,Expired,2024-05-29,2024-08-29
24166,1,Expired,2022-10-11,2023-01-11
24167,2,Expired,2024-01-05,2024-07-05
24168,2,Expired,2023-02-10,2023-08-10
24169,4,Expired,2024-03-07,2025-03-07
24170,5,Expired,2023-09-25,2025-09-25
24171,5,Expired,2022-12-06,2024-12-06
24172,1,Expired,2023-07-22,2023-10-22
24173,2,Expired,2023-05-14,2023-11-14
24174,3,Expired,2023-07-04,2024-07-04
24175,3,Expired,2023-06-01,2024-06-01
24176,1,Expired,2021-09-10,2021-12-10
24177,3,Active,2025-04-20,2026-04-20
24178,1,Expired,2023-03-10,2023-06-10
24179,2,Expired,2023-06-26,2023-12-26
24180,4,Expired,2023-05-10,2024-05-10
24181,5,Expired,2023-02-28,2025-02-28
24182,2,Expired,2024-05-04,2024-11-04
24183,5,Expired,2023-10-03,2025-10-03
24184,5,Active,2023-12-22,2025-12-22
24185,3,Expired,2023-04-10,2024-04-10
24186,4,Expired,2023-05-04,2024-05-04
24187,1,Expired,2022-11-13,2023-02-13
24188,3,Expired,2024-01-31,2025-01-31
24189,1,Expired,2022-08-12,2022-11-12
24190,1,Expired,2024-01-04,2024-04-04
24191,1,Expired,2023-07-02,2023-10-02
24192,1,Expired,2024-05-13,2024-08-13
24193,2,Expired,2023-01-16,2023-07-16
24194,1,Expired,2022-11-09,2023-02-09
24195,2,Expired,2024-08-17,2025-02-17
24196,1,Expired,2023-10-01,2024-01-01
24197,2,Expired,2023-06-28,2023-12-28
24198,3,Expired,2022-09-02,2023-09-02
24199,3,Expired,2023-11-11,2024-11-11
24200,3,Expired,2024-09-18,2025-09-18
24201,3,Expired,2024-02-16,2025-02-16
24202,4,Expired,2023-11-07,2024-11-07
24203,1,Expired,2023-04-24,2023-07-24
24204,1,Expired,2023-08-08,2023-11-08
24205,3,Expired,2023-10-29,2024-10-29
24206,3,Expired,2024-07-03,2025-07-03
24207,4,Expired,2022-10-17,2023-10-17
24208,1,Expired,2023-06-04,2023-09-04
24209,4,Expired,2023-07-30,2024-07-30
24210,1,Expired,2023-07-10,2023-10-10
24211,2,Expired,2022-08-15,2023-02-15
24212,5,Expired,2023-09-01,2025-09-01
24213,4,Expired,2023-09-20,2024-09-20
24214,3,Expired,2022-11-18,2023-11-18
24215,5,Expired,2022-03-16,2024-03-16
24216,3,Expired,2024-03-02,2025-03-02
24217,3,Expired,2024-04-02,2025-04-02
24218,1,Expired,2022-03-15,2022-06-15
24219,1,Expired,2022-10-05,2023-01-05
24220,1,Expired,2023-10-28,2024-01-28
24221,3,Expired,2023-07-11,2024-07-11
24222,5,Expired,2023-06-01,2025-06-01
24223,1,Expired,2023-08-18,2023-11-18
24224,4,Active,2024-12-15,2025-12-15
24225,3,Expired,2022-03-26,2023-03-26
24226,1,Expired,2023-12-08,2024-03-08
24227,3,Expired,2022-08-10,2023-08-10
24228,2,Expired,2023-06-22,2023-12-22
24229,2,Expired,2022-03-28,2022-09-28
24230,2,Expired,2023-02-07,2023-08-07
24231,5,Expired,2022-03-17,2024-03-17
24232,5,Expired,2022-09-22,2024-09-22
24233,3,Expired,2023-12-07,2024-12-07
24234,3,Expired,2021-12-20,2022-12-20
24235,4,Expired,2023-04-22,2024-04-22
24236,3,Expired,2023-07-14,2024-07-14
24237,4,Expired,2023-11-29,2024-11-29
24238,3,Expired,2023-02-15,2024-02-15
24239,3,Expired,2023-05-31,2024-05-31
24240,3,Expired,2024-09-02,2025-09-02
24241,3,Expired,2022-09-13,2023-09-13
24242,1,Expired,2023-03-26,2023-06-26
24243,3,Expired,2023-02-20,2024-02-20
24244,3,Expired,2022-06-21,2023-06-21
24245,5,Expired,2023-03-07,2025-03-07
24246,1,Expired,2024-01-13,2024-04-13
24247,4,Expired,2024-03-28,2025-03-28
24248,3,Expired,2023-11-09,2024-11-09
24249,5,Expired,2022-06-18,2024-06-18
24250,1,Expired,2022-10-08,2023-01-08
24251,4,Expired,2024-06-07,2025-06-07
24252,1,Expired,2024-08-01,2024-11-01
24253,3,Expired,2023-02-22,2024-02-22
24254,1,Expired,2023-01-23,2023-04-23
24255,3,Expired,2022-02-05,2023-02-05
24256,3,Expired,2021-11-23,2022-11-23
24257,2,Expired,2023-05-20,2023-11-20
24258,3,Expired,2023-03-01,2024-03-01
24259,5,Expired,2023-01-08,2025-01-08
24260,1,Expired,2023-10-09,2024-01-09
24261,3,Expired,2021-12-03,2022-12-03
24262,4,Expired,2022-04-02,2023-04-02
24263,3,Expired,2024-05-11,2025-05-11
24264,1,Expired,2022-10-24,2023-01-24
24265,3,Expired,2023-05-06,2024-05-06
24266,3,Expired,2023-11-03,2024-11-03
24267,3,Expired,2023-11-30,2024-11-30
24268,1,Expired,2022-07-31,2022-10-31
24269,4,Expired,2022-07-17,2023-07-17
24270,2,Expired,2021-07-17,2022-01-17
24271,3,Expired,2023-08-01,2024-08-01
24272,2,Expired,2023-11-07,2024-05-07
24273,1,Expired,2022-10-06,2023-01-06
24274,2,Expired,2024-04-16,2024-10-16
24275,4,Expired,2022-02-28,2023-02-28
24276,4,Expired,2021-07-21,2022-07-21
24277,5,Expired,2022-10-25,2024-10-25
24278,1,Expired,2022-07-13,2022-10-13
24279,2,Expired,2022-05-07,2022-11-07
24280,1,Expired,2023-02-11,2023-05-11
24281,5,Expired,2023-05-14,2025-05-14
24282,1,Expired,2022-11-12,2023-02-12
24283,5,Active,2024-01-10,2026-01-10
24284,2,Expired,2022-07-28,2023-01-28
24285,2,Expired,2023-05-12,2023-11-12
24286,3,Expired,2021-05-31,2022-05-31
24287,2,Expired,2023-07-20,2024-01-20
24288,5,Expired,2023-09-10,2025-09-10
24289,5,Expired,2021-08-22,2023-08-22
24290,4,Expired,2022-10-06,2023-10-06
24291,2,Expired,2022-05-29,2022-11-29
24292,1,Expired,2024-07-27,2024-10-27
24293,3,Active,2025-03-20,2026-03-20
24294,2,Expired,2024-10-15,2025-04-15
24295,5,Expired,2022-07-05,2024-07-05
24296,1,Expired,2022-09-26,2022-12-26
24297,3,Active,2024-11-25,2025-11-25
24298,4,Expired,2023-08-19,2024-08-19
24299,3,Expired,2024-05-29,2025-05-29
24300,3,Expired,2022-06-29,2023-06-29
24301,5,Expired,2021-09-27,2023-09-27
24302,1,Expired,2022-04-11,2022-07-11
24303,1,Expired,2022-03-15,2022-06-15
24304,5,Expired,2023-06-22,2025-06-22
24305,2,Expired,2024-04-10,2024-10-10
24306,5,Active,2024-11-16,2026-11-16
24307,1,Expired,2023-07-03,2023-10-03
24308,4,Expired,2023-03-16,2024-03-16
24309,5,Expired,2022-07-20,2024-07-20
24310,2,Expired,2023-12-28,2024-06-28
24311,2,Expired,2022-04-22,2022-10-22
24312,5,Expired,2022-05-08,2024-05-08
24313,1,Expired,2023-10-21,2024-01-21
24314,4,Expired,2021-11-22,2022-11-22
24315,4,Expired,2023-08-28,2024-08-28
24316,4,Active,2025-03-02,2026-03-02
24317,3,Expired,2024-01-11,2025-01-11
24318,2,Expired,2023-02-25,2023-08-25
24319,3,Expired,2023-01-06,2024-01-06
24320,5,Expired,2022-09-07,2024-09-07
24321,3,Expired,2024-08-23,2025-08-23
24322,3,Expired,2022-05-15,2023-05-15
24323,4,Expired,2022-06-28,2023-06-28
24324,3,Expired,2023-08-05,2024-08-05
24325,1,Expired,2023-03-10,2023-06-10
24326,2,Expired,2023-12-11,2024-06-11
24327,5,Expired,2022-03-18,2024-03-18
24328,3,Expired,2023-04-24,2024-04-24
24329,3,Expired,2023-10-11,2024-10-11
24330,1,Expired,2022-12-25,2023-03-25
24331,1,Expired,2024-01-30,2024-04-30
24332,1,Expired,2023-07-25,2023-10-25
24333,3,Expired,2023-04-08,2024-04-08
24334,1,Expired,2022-10-13,2023-01-13
24335,5,Expired,2023-05-08,2025-05-08
24336,5,Active,2023-12-28,2025-12-28
24337,3,Expired,2022-11-04,2023-11-04
24338,2,Expired,2023-02-27,2023-08-27
24339,1,Expired,2022-07-13,2022-10-13
24340,2,Expired,2022-11-08,2023-05-08
24341,5,Active,2023-12-23,2025-12-23
24342,5,Expired,2023-06-26,2025-06-26
24343,2,Expired,2024-01-18,2024-07-18
24344,1,Expired,2022-09-28,2022-12-28
24345,5,Expired,2022-12-02,2024-12-02
24346,1,Expired,2022-09-20,2022-12-20
24347,1,Expired,2023-04-16,2023-07-16
24348,5,Expired,2023-08-15,2025-08-15
24349,4,Expired,2023-02-15,2024-02-15
24350,4,Expired,2023-05-13,2024-05-13
24351,1,Expired,2021-07-31,2021-10-31
24352,3,Expired,2022-04-28,2023-04-28
24353,5,Expired,2022-12-19,2024-12-19
24354,5,Expired,2023-07-22,2025-07-22
24355,4,Expired,2023-09-19,2024-09-19
24356,5,Expired,2022-04-18,2024-04-18
24357,5,Expired,2021-07-08,2023-07-08
24358,1,Expired,2021-12-25,2022-03-25
24359,5,Expired,2022-05-03,2024-05-03
24360,2,Expired,2022-09-12,2023-03-12
24361,4,Expired,2024-07-02,2025-07-02
24362,4,Expired,2024-07-13,2025-07-13
24363,2,Expired,2023-08-02,2024-02-02
24364,4,Expired,2023-07-20,2024-07-20
24365,1,Expired,2023-12-11,2024-03-11
24366,5,Expired,2022-08-30,2024-08-30
24367,1,Expired,2022-08-14,2022-11-14
24368,1,Expired,2025-04-24,2025-07-24
24369,5,Expired,2021-12-29,2023-12-29
24370,3,Expired,2022-05-27,2023-05-27
24371,4,Expired,2023-11-21,2024-11-21
24372,1,Expired,2023-11-29,2024-02-29
24373,1,Expired,2022-09-12,2022-12-12
24374,2,Expired,2023-05-02,2023-11-02
24375,5,Active,2024-09-02,2026-09-02
24376,4,Expired,2024-01-19,2025-01-19
24377,5,Expired,2022-07-31,2024-07-31
24378,4,Expired,2022-10-06,2023-10-06
24379,1,Expired,2022-11-04,2023-02-04
24380,5,Expired,2022-09-19,2024-09-19
24381,3,Expired,2022-03-26,2023-03-26
24382,3,Expired,2022-04-14,2023-04-14
24383,5,Expired,2022-06-26,2024-06-26
24384,1,Expired,2023-06-08,2023-09-08
24385,5,Expired,2021-12-28,2023-12-28
24386,4,Expired,2023-11-22,2024-11-22
24387,2,Expired,2022-09-26,2023-03-26
24388,1,Expired,2022-10-28,2023-01-28
24389,3,Expired,2023-05-07,2024-05-07
24390,4,Expired,2023-02-10,2024-02-10
24391,1,Expired,2023-11-24,2024-02-24
24392,2,Expired,2023-07-29,2024-01-29
24393,4,Expired,2023-11-08,2024-11-08
24394,1,Expired,2023-07-17,2023-10-17
24395,3,Expired,2021-11-07,2022-11-07
24396,4,Expired,2023-09-25,2024-09-25
24397,3,Expired,2023-03-24,2024-03-24
